#Character ID	Max Speakers	Gender	Age	Status	Comment	Reference	FCBH Character
woman, caught in adultery	1	Female				JHN 8:11
woman, Samaritan	1	Female				JHN 4:9 <-(8 more)-> JHN 4:39	Woman (Samaritan)
woman, wise	1	Female				2SA 20:16 <-(4 more)-> 2SA 20:22
women of Bethlehem	-1	Female				RUT 1:19 <-(2 more)-> RUT 4:17
women playing tambourines	-1	Female				PSA 68:26
women who oppress the poor ("cows of Bashan")	-1	Female				AMO 4:1	Woman of Bashan (female)
women, dancing	-1	Female				1SA 18:7
women, remnant of the king of Judah's house	7	Female				JER 38:22
women, seven	7	Female				ISA 4:1	Daughter of Zion (female)
worshipers	-1					PSA 122:1
worshipers of the beast	-1					REV 13:4
Xerxes, king of Persia and Media (Ahasuerus)	1	Male				EST 1:15 <-(15 more)-> EST 9:12	Ahasuerus
Yahweh's angel	1	Male	Adult		Default speaker should be Jesus (for casting to indicate a theophany)	GEN 16:8 <-(50 more)-> ZEC 3:10
you (hypothetical Gentile)	1					ROM 11:19
you (hypothetical)	-1					PSA 66:3 <-(37 more)-> 1PE 1:17
you (old)	1	Male	Elder			ECC 12:1	Man (old)
you (people of Zion, restored)	-1					ISA 14:4 <-(18 more)-> JER 31:7
you ought to say	1					JAS 4:15
young man	1	Male	YoungAdult			NUM 11:27 & AMO 8:14
young men (advisors of Rehoboam)	-1	Male	YoungAdult			1KI 12:10 <-(2 more)-> 2CH 10:11	Advisor (young)
young women (maidens)	-1	Female	YoungAdult			1SA 9:12 & 1SA 9:13	Maiden (girl)
Zacchaeus	1	Male				LUK 19:4 & LUK 19:8
Zacharias (Zechariah)	1	Male				LUK 1:18 <-(12 more)-> LUK 1:79	Zechariah
Zalmunna	1	Male				JDG 8:18 <-(1 more)-> PSA 83:12
Zebah	1	Male				JDG 8:18 <-(1 more)-> PSA 83:12
Zebul, governor of Shechem	1	Male				JDG 9:31 <-(3 more)-> JDG 9:38
Zebulun	1	Male				GEN 37:8 <-(33 more)-> GEN 50:18
Zechariah the prophet, son of Berechiah	1	Male				ZEC 1:2 <-(118 more)-> ZEC 13:9	Zechariah
Zechariah, son of Jehoiada the priest	1	Male				2CH 24:20 & 2CH 24:22
Zedekiah, king of Judah	1	Male				JER 32:3 <-(16 more)-> JER 38:26	Zedekiah (king)
Zedekiah, son of Hananiah	1	Male				JER 36:15 <-(2 more)-> JER 36:19
Zedekiah, son of Kenaanah, false prophet	1	Male				1KI 22:11 <-(2 more)-> 2CH 18:23	Zedekiah
Zephaniah, priest	1	Male			son of Maaseiah	JER 21:2 <-(3 more)-> JER 37:3
Zephaniah, prophet	1	Male			son of Cushi, the son of Gedaliah, the son of Amariah, the son of Hezekiah	ZEP 1:2 <-(20 more)-> ZEP 3:20
Zeresh, wife of Haman	1	Female				EST 5:14 & EST 6:13	Wife of Haman (female)
Zerubbabel	1	Male				EZR 4:3 & ZEC 4:7
Ziba, servant of Saul's household	1	Male				2SA 9:2 <-(5 more)-> 2SA 16:4
Zion	1	PreferFemale				ISA 49:14 & ISA 49:21
Ziphites	-1	Male				1SA 23:19 <-(2 more)-> PSA 54:0
Zipporah, Moses' wife	1	Female				EXO 2:19 <-(1 more)-> EXO 4:26
Zophar the Naamathite	1	Male				JOB 11:2 <-(45 more)-> JOB 20:29
