Control File Version	163
#	C	V	Character ID	Delivery	Alias	Quote Type	Default Character	Parallel Passage
# DEU Almost the whole book is by Moses -- In some Bibles, first level quotes are actually 2nd level -- see DEU 1.5
JDG	8	20	Gideon (Jerubbaal)			Normal		
JDG	8	21	Zebah/Zalmunna			Normal		
JDG	8	22	Israelites			Normal		
JDG	8	23	Gideon (Jerubbaal)			Normal		
JDG	8	24	Gideon (Jerubbaal)			Normal		
JDG	8	25	Israelites			Normal		
JDG	9	2	Abimelech, son of Gideon (Jerubbaal)			Normal		
JDG	9	3	citizens of Shechem			Normal		
JDG	9	7	Jotham, son of Gideon (Jerubbaal)			Normal		
JDG	9	8	Jotham, son of Gideon (Jerubbaal)			Normal		
JDG	9	9	Jotham, son of Gideon (Jerubbaal)			Normal		
JDG	9	10	Jotham, son of Gideon (Jerubbaal)			Normal		
JDG	9	11	Jotham, son of Gideon (Jerubbaal)			Normal		
JDG	9	12	Jotham, son of Gideon (Jerubbaal)			Normal		
JDG	9	13	Jotham, son of Gideon (Jerubbaal)			Normal		
JDG	9	14	Jotham, son of Gideon (Jerubbaal)			Normal		
JDG	9	15	Jotham, son of Gideon (Jerubbaal)			Normal		
JDG	9	16	Jotham, son of Gideon (Jerubbaal)			Normal		
JDG	9	17	Jotham, son of Gideon (Jerubbaal)			Normal		
JDG	9	18	Jotham, son of Gideon (Jerubbaal)			Normal		
JDG	9	19	Jotham, son of Gideon (Jerubbaal)			Normal		
JDG	9	20	Jotham, son of Gideon (Jerubbaal)			Normal		
JDG	9	28	Gaal, son of Ebed			Normal		
JDG	9	29	Gaal, son of Ebed			Normal		
JDG	9	31	Zebul, governor of Shechem			Normal		
JDG	9	32	Zebul, governor of Shechem			Normal		
JDG	9	33	Zebul, governor of Shechem			Normal		
JDG	9	36	Gaal, son of Ebed			Normal		
JDG	9	36	Zebul, governor of Shechem			Normal		
JDG	9	37	Gaal, son of Ebed			Normal		
JDG	9	38	Zebul, governor of Shechem			Normal		
JDG	9	47	messenger to Abimelech			Indirect		
JDG	9	48	Abimelech, son of Gideon (Jerubbaal)			Normal		
JDG	9	54	Abimelech, son of Gideon (Jerubbaal)			Normal		
JDG	10	10	Israelites			Normal		
JDG	10	11	God		God (Yahweh)	Normal		
JDG	10	12	God		God (Yahweh)	Normal		
JDG	10	13	God		God (Yahweh)	Normal		
JDG	10	14	God		God (Yahweh)	Normal		
JDG	10	15	Israelites			Normal		
JDG	10	18	Gilead, leaders of			Normal		
JDG	11	2	Jephthah's half-brothers			Normal		
JDG	11	6	Gilead, elders of			Normal		
JDG	11	7	Jephthah			Normal		
JDG	11	8	Gilead, elders of			Normal		
JDG	11	9	Jephthah			Normal		
JDG	11	10	Gilead, elders of			Normal		
JDG	11	12	messengers from Jephthah			Normal		
JDG	11	13	king of the Ammonites			Normal		
JDG	11	15	messengers from Jephthah			Normal		
JDG	11	16	messengers from Jephthah			Normal		
JDG	11	17	messengers from Jephthah			Normal		
JDG	11	18	messengers from Jephthah			Normal		
JDG	11	19	messengers from Jephthah			Normal		
JDG	11	20	messengers from Jephthah			Normal		
JDG	11	21	messengers from Jephthah			Normal		
JDG	11	22	messengers from Jephthah			Normal		
JDG	11	23	messengers from Jephthah			Normal		
JDG	11	24	messengers from Jephthah			Normal		
JDG	11	25	messengers from Jephthah			Normal		
JDG	11	26	messengers from Jephthah			Normal		
JDG	11	27	messengers from Jephthah			Normal		
JDG	11	30	Jephthah			Normal		
JDG	11	31	Jephthah			Normal		
JDG	11	35	Jephthah			Normal		
JDG	11	36	Jephthah's daughter			Normal		
JDG	11	37	Jephthah's daughter			Normal		
JDG	11	38	Jephthah			Normal		
JDG	12	1	Ephraimites		Ephraim, men of	Normal		
JDG	12	2	Jephthah			Normal		
JDG	12	3	Jephthah			Normal		
JDG	12	4	Jephthah			Indirect		
JDG	12	4	Ephraimites			Quotation		
JDG	12	4	narrator-JDG			Quotation		
JDG	12	5	Ephraimites			Normal		
JDG	12	5	Gilead, men of			Normal		
JDG	12	6	Ephraimites			Normal		
JDG	12	6	Gilead, men of			Normal		
JDG	12	6	narrator-JDG			Quotation		
JDG	12	6	Needs Review			Normal		
JDG	13	3	Yahweh's angel			Normal	Jesus	
JDG	13	4	Yahweh's angel			Normal	Jesus	
JDG	13	5	Yahweh's angel			Normal	Jesus	
JDG	13	6	Manoah's wife, mother of Samson			Normal		
JDG	13	7	Manoah's wife, mother of Samson			Normal		
JDG	13	8	Manoah, father of Samson			Normal		
JDG	13	10	Manoah's wife, mother of Samson			Normal		
JDG	13	11	Yahweh's angel			Normal	Jesus	
JDG	13	11	Manoah, father of Samson			Normal		
JDG	13	12	Manoah, father of Samson			Normal		
JDG	13	13	Yahweh's angel			Normal	Jesus	
JDG	13	14	Yahweh's angel			Normal	Jesus	
JDG	13	15	Manoah, father of Samson			Normal		
JDG	13	16	Yahweh's angel			Normal	Jesus	
JDG	13	17	Manoah, father of Samson			Normal		
JDG	13	18	Yahweh's angel			Normal	Jesus	
JDG	13	22	Manoah, father of Samson			Normal		
JDG	13	23	Manoah's wife, mother of Samson			Normal		
JDG	14	2	Samson			Normal		
JDG	14	3	Manoah, father of Samson/Manoah's wife, mother of Samson		father and mother of Samson	Normal	Manoah, father of Samson	
JDG	14	3	Manoah's wife, mother of Samson		mother of Samson	Alternate		
JDG	14	3	Needs Review			Normal		
JDG	14	3	Samson			Normal		
JDG	14	12	Samson			Normal		
JDG	14	13	Samson's 30 Philistine companions			Normal		
JDG	14	13	Samson			Normal		
JDG	14	14	Samson			Normal		
JDG	14	15	Samson's 30 Philistine companions			Normal		
JDG	14	16	Samson			Normal		
JDG	14	16	Samson's Philistine wife			Normal		
JDG	14	18	Samson			Normal		
JDG	14	18	Samson's 30 Philistine companions		men of the town (Philistines)	Normal		
JDG	15	1	Samson			Normal		
JDG	15	2	Samson's father-in-law			Normal		
JDG	15	3	Samson			Normal		
JDG	15	6	informer		informer (to Philistines)	Normal		
JDG	15	6	Philistines			Normal		
JDG	15	7	Samson			Normal		
JDG	15	10	Judah, men of			Normal		
JDG	15	10	Philistines			Normal		
JDG	15	11	Judah, men of			Normal		
JDG	15	11	Samson			Normal		
JDG	15	12	Judah, men of			Normal		
JDG	15	12	Samson			Normal		
JDG	15	13	Judah, men of			Normal		
JDG	15	16	Samson			Normal		
JDG	15	18	Samson			Normal		
JDG	16	2	person who informed people of Gaza			Normal		
JDG	16	2	Gaza, people of (wicked)			Normal		
JDG	16	5	Philistine rulers			Normal		
JDG	16	6	Delilah			Normal		
JDG	16	7	Samson			Normal		
JDG	16	9	Delilah			Normal		
JDG	16	10	Delilah			Normal		
JDG	16	11	Samson			Normal		
JDG	16	12	Delilah			Normal		
JDG	16	13	Delilah			Normal		
JDG	16	13	Samson			Normal		
JDG	16	14	Delilah			Normal		
JDG	16	15	Delilah			Normal		
JDG	16	17	Samson			Normal		
JDG	16	18	Delilah			Normal		
JDG	16	20	Delilah			Normal		
JDG	16	20	Samson			Normal		
JDG	16	23	Philistine rulers			Normal		
JDG	16	24	Philistines			Normal		
JDG	16	25	Philistines			Normal		
JDG	16	26	Samson			Normal		
JDG	16	28	Samson			Normal		
JDG	16	30	Samson			Normal		
JDG	17	2	Micah of Ephraim			Normal		
JDG	17	2	Micah's mother			Normal		
JDG	17	3	Micah's mother			Normal		
JDG	17	9	Levite, young, from Bethlehem			Normal		
JDG	17	9	Micah of Ephraim			Normal		
JDG	17	10	Micah of Ephraim			Normal		
JDG	17	13	Micah of Ephraim			Normal		
JDG	18	2	Danites			Normal		
JDG	18	3	warriors from Zorah and Eshtaol, five			Normal		
JDG	18	4	Levite, young, from Bethlehem			Normal		
JDG	18	5	warriors from Zorah and Eshtaol, five			Normal		
JDG	18	6	Levite, young, from Bethlehem			Normal		
JDG	18	8	Danites			Normal		
JDG	18	9	warriors from Zorah and Eshtaol, five			Normal		
JDG	18	10	warriors from Zorah and Eshtaol, five			Normal		
JDG	18	14	warriors from Zorah and Eshtaol, five			Normal		
JDG	18	18	Levite, young, from Bethlehem			Normal		
JDG	18	19	warriors from Zorah and Eshtaol, five			Normal		
JDG	18	23	Danites			Normal		
JDG	18	24	Micah of Ephraim			Normal		
JDG	18	25	Danites			Alternate		
JDG	18	25	warriors from Zorah and Eshtaol, five			Normal		
JDG	19	5	father of concubine			Normal		
JDG	19	6	father of concubine			Normal		
JDG	19	8	father of concubine			Normal		
JDG	19	9	father of concubine			Normal		
JDG	19	11	servant of concubine's husband			Normal		
JDG	19	12	Levite husband of concubine			Normal		
JDG	19	13	Levite husband of concubine			Normal		
JDG	19	17	old man in Gibeah			Normal		
JDG	19	18	Levite husband of concubine			Normal		
JDG	19	19	Levite husband of concubine			Normal		
JDG	19	20	old man in Gibeah			Normal		
JDG	19	22	wicked men of Gibeah			Normal		
JDG	19	23	old man in Gibeah			Normal		
JDG	19	24	old man in Gibeah			Normal		
JDG	19	28	Levite husband of concubine			Normal		
JDG	19	30	Israelites		everyone who saw it	Normal		
JDG	20	3	Israelites			Normal		
JDG	20	4	Levite husband of concubine			Normal		
JDG	20	5	Levite husband of concubine			Normal		
JDG	20	6	Levite husband of concubine			Normal		
JDG	20	7	Levite husband of concubine			Normal		
JDG	20	8	Israelites		Israelites, all	Normal		
JDG	20	9	Israelites		Israelites, all	Normal		
JDG	20	10	Israelites		Israelites, all	Normal		
JDG	20	12	Israelites	mourning	Israelites, all	Normal		
JDG	20	13	Israelites	mourning	Israelites, all	Normal		
JDG	20	18	God		God (Yahweh)	Normal		
JDG	20	18	Israelites			Normal		
JDG	20	23	God		God (Yahweh)	Normal		
JDG	20	23	Israelites (excluding Benjamites)	weeping		Normal		
JDG	20	28	God		God (Yahweh)	Normal		
JDG	20	28	Israelites (excluding Benjamites)	weeping		Normal		
JDG	20	32	Benjamites			Normal		
JDG	20	32	Israelites			Normal		
JDG	20	39	Benjamites			Normal		
JDG	21	1	Israel, men of			Normal		
JDG	21	3	Israelites	weeping	Israelites, all	Normal		
JDG	21	5	Israelites			Normal		
JDG	21	6	Israelites			Normal		
JDG	21	7	Israelites			Normal		
JDG	21	8	Israelites			Normal		
JDG	21	10	Israelite assembly			Normal		
JDG	21	11	Israelite assembly			Normal		
JDG	21	16	Israelite assembly, elders of			Normal		
JDG	21	17	Israelite assembly, elders of			Normal		
JDG	21	18	Israelite assembly, elders of			Normal		
JDG	21	19	Israelite assembly, elders of			Normal		
JDG	21	20	Israelite assembly, elders of			Normal		
JDG	21	21	Israelite assembly, elders of			Normal		
JDG	21	22	Israelite assembly, elders of			Normal		
RUT	1	8	Naomi			Normal		
RUT	1	9	Naomi			Normal		
RUT	1	9	Orpah/Ruth	weeping		Rare	Orpah	
RUT	1	9	Needs Review			Rare		
RUT	1	10	Orpah/Ruth			Normal	Orpah	
RUT	1	11	Naomi			Normal		
RUT	1	12	Naomi			Normal		
RUT	1	13	Naomi			Normal		
RUT	1	15	Naomi			Normal		
RUT	1	16	Ruth			Normal		
RUT	1	17	Ruth			Normal		
RUT	1	19	women of Bethlehem			Normal		
RUT	1	20	Naomi			Normal		
RUT	1	21	Naomi			Normal		
RUT	2	2	Naomi			Normal		
RUT	2	2	Ruth			Normal		
RUT	2	4	Boaz			Normal		
RUT	2	4	harvesters			Normal		
RUT	2	5	Boaz			Normal		
RUT	2	6	foreman			Normal		
RUT	2	7	foreman			Normal		
RUT	2	8	Boaz			Normal		
RUT	2	9	Boaz			Normal		
RUT	2	10	Ruth			Normal		
RUT	2	11	Boaz			Normal		
RUT	2	12	Boaz			Normal		
RUT	2	13	Ruth			Normal		
RUT	2	14	Boaz			Normal		
RUT	2	15	Boaz			Normal		
RUT	2	16	Boaz			Normal		
RUT	2	19	Naomi			Normal		
RUT	2	19	Ruth			Normal		
RUT	2	20	Naomi			Normal		
RUT	2	21	Ruth			Normal		
RUT	2	22	Naomi			Normal		
RUT	3	1	Naomi			Normal		
RUT	3	2	Naomi			Normal		
RUT	3	3	Naomi			Normal		
RUT	3	4	Naomi			Normal		
RUT	3	5	Ruth			Normal		
RUT	3	9	Boaz			Normal		
RUT	3	9	Ruth			Normal		
RUT	3	10	Boaz			Normal		
RUT	3	11	Boaz			Normal		
RUT	3	12	Boaz			Normal		
RUT	3	13	Boaz			Normal		
RUT	3	14	Boaz			Normal		
RUT	3	15	Boaz			Normal		
RUT	3	16	Naomi			Normal		
RUT	3	17	Ruth			Normal		
RUT	3	18	Naomi			Normal		
RUT	4	1	Boaz			Normal		
RUT	4	2	Boaz			Normal		
RUT	4	3	Boaz			Normal		
RUT	4	4	Boaz			Normal		
RUT	4	4	kinsman-redeemer			Normal		
RUT	4	5	Boaz			Normal		
RUT	4	6	kinsman-redeemer			Normal		
RUT	4	8	kinsman-redeemer			Normal		
RUT	4	9	Boaz			Normal		
RUT	4	10	Boaz			Normal		
RUT	4	11	elders			Normal		
RUT	4	12	elders			Normal		
RUT	4	14	women of Bethlehem			Normal		
RUT	4	15	women of Bethlehem			Normal		
RUT	4	17	women of Bethlehem			Normal		
1SA	1	8	Elkanah			Normal		
1SA	1	11	Hannah			Normal		
1SA	1	14	Eli			Normal		
1SA	1	15	Hannah			Normal		
1SA	1	16	Hannah			Normal		
1SA	1	17	Eli			Normal		
1SA	1	18	Hannah			Normal		
1SA	1	20	Hannah			Normal		
1SA	1	22	Hannah			Normal		
1SA	1	23	Elkanah			Normal		
1SA	1	26	Hannah			Normal		
1SA	1	27	Hannah			Normal		
1SA	1	28	Hannah			Normal		
1SA	2	1	Hannah			Normal		
1SA	2	2	Hannah			Normal		
1SA	2	3	Hannah			Normal		
1SA	2	4	Hannah			Normal		
1SA	2	5	Hannah			Normal		
1SA	2	6	Hannah			Normal		
1SA	2	7	Hannah			Normal		
1SA	2	8	Hannah			Normal		
1SA	2	9	Hannah			Normal		
1SA	2	10	Hannah			Normal		
1SA	2	15	servant of priest			Normal		
1SA	2	16	person sacrificing	pleading		Normal		
1SA	2	16	servant of priest	demanding		Normal		
1SA	2	20	Eli			Normal		
1SA	2	23	Eli			Normal		
1SA	2	24	Eli			Normal		
1SA	2	25	Eli			Normal		
1SA	2	27	man of God (prophet to Eli)			Normal		
1SA	2	28	man of God (prophet to Eli)			Normal		
1SA	2	29	man of God (prophet to Eli)			Normal		
1SA	2	30	man of God (prophet to Eli)			Normal		
1SA	2	31	man of God (prophet to Eli)			Normal		
1SA	2	32	man of God (prophet to Eli)			Normal		
1SA	2	33	man of God (prophet to Eli)			Normal		
1SA	2	34	man of God (prophet to Eli)			Normal		
1SA	2	35	man of God (prophet to Eli)			Normal		
1SA	2	36	man of God (prophet to Eli)			Normal		
1SA	3	4	Samuel (boy)			Normal		
1SA	3	5	Eli			Normal		
1SA	3	5	Samuel (boy)			Normal		
1SA	3	6	Eli			Normal		
1SA	3	6	God		God (Yahweh)	Normal		
1SA	3	6	Samuel (boy)			Normal		
1SA	3	8	Samuel (boy)			Normal		
1SA	3	9	Eli			Normal		
1SA	3	10	God		God (Yahweh)	Normal		
1SA	3	10	Samuel (boy)			Normal		
1SA	3	11	God		God (Yahweh)	Normal		
1SA	3	12	God		God (Yahweh)	Normal		
1SA	3	13	God		God (Yahweh)	Normal		
1SA	3	14	God		God (Yahweh)	Normal		
1SA	3	16	Eli			Normal		
1SA	3	16	Samuel (boy)			Normal		
1SA	3	17	Eli			Normal		
1SA	3	18	Eli			Normal		
1SA	4	3	elders of Israel			Normal		
1SA	4	6	Philistines			Normal		
1SA	4	7	Philistines			Normal		
1SA	4	8	Philistines			Normal		
1SA	4	9	Philistines			Normal		
1SA	4	14	Eli			Normal		
1SA	4	16	Benjamite messenger to Eli			Normal		
1SA	4	16	Eli			Normal		
1SA	4	17	Benjamite messenger to Eli			Normal		
1SA	4	20	attendents of Phineas' wife	encouraging		Normal		
1SA	4	21	Phineas' wife (daughter-in-law of Eli)	mourning		Normal		
1SA	4	22	Phineas' wife (daughter-in-law of Eli)	mourning		Normal		
1SA	5	7	men of Ashdod			Normal		
1SA	5	8	men of Ashdod			Normal		
1SA	5	8	Philistine rulers			Normal		
1SA	5	10	Ekron, people of			Normal		
1SA	5	11	Ekron, people of			Normal		
1SA	6	2	Philistines			Normal		
1SA	6	3	Philistine priests and fortune tellers			Normal		
1SA	6	4	Philistine priests and fortune tellers			Normal		
1SA	6	4	Philistines			Normal		
1SA	6	5	Philistine priests and fortune tellers			Normal		
1SA	6	6	Philistine priests and fortune tellers			Normal		
1SA	6	7	Philistine priests and fortune tellers			Normal		
1SA	6	8	Philistine priests and fortune tellers			Normal		
1SA	6	9	Philistine priests and fortune tellers			Normal		
1SA	6	20	Beth Shemesh, men of			Normal		
1SA	6	21	Beth Shemesh, messenger from			Normal	Beth Shemesh, men of	
1SA	7	3	Samuel			Normal		
1SA	7	5	Samuel			Normal		
1SA	7	6	Israelites			Normal		
1SA	7	8	Israelites			Normal		
1SA	7	12	Samuel			Normal		
1SA	8	5	elders of Israel			Normal		
1SA	8	6	elders of Israel			Normal		
1SA	8	7	God		God (Yahweh)	Normal		
1SA	8	8	God		God (Yahweh)	Normal		
1SA	8	9	God		God (Yahweh)	Normal		
1SA	8	11	Samuel			Normal		
1SA	8	12	Samuel			Normal		
1SA	8	13	Samuel			Normal		
1SA	8	14	Samuel			Normal		
1SA	8	15	Samuel			Normal		
1SA	8	16	Samuel			Normal		
1SA	8	17	Samuel			Normal		
1SA	8	18	Samuel			Normal		
1SA	8	19	Israelites			Normal		
1SA	8	20	Israelites			Normal		
1SA	8	22	God		God (Yahweh)	Normal		
1SA	8	22	Samuel			Normal		
1SA	9	3	Kish, father of Saul			Normal		
1SA	9	5	Saul			Normal		
1SA	9	6	servant of Saul (and of his father Kish)			Normal		
1SA	9	7	Saul			Normal		
1SA	9	8	servant of Saul (and of his father Kish)			Normal		
1SA	9	9	saying about seer			Hypothetical		
1SA	9	9	narrator-1SA			Quotation		
1SA	9	10	Saul			Normal		
1SA	9	11	Saul/servant of Saul (and of his father Kish)			Normal	servant of Saul (and of his father Kish)	
1SA	9	12	young women (maidens)			Normal		
1SA	9	13	young women (maidens)			Normal		
1SA	9	16	God		God (Yahweh)	Normal		
1SA	9	17	God		God (Yahweh)	Normal		
1SA	9	18	Saul			Normal		
1SA	9	19	Samuel			Normal		
1SA	9	20	Samuel			Normal		
1SA	9	21	Saul			Normal		
1SA	9	23	Samuel			Normal		
1SA	9	24	Samuel			Normal		
1SA	9	26	Samuel			Normal		
1SA	9	27	Samuel			Normal		
1SA	10	1	Samuel			Normal		
1SA	10	2	Samuel			Normal		
1SA	10	3	Samuel			Normal		
1SA	10	4	Samuel			Normal		
1SA	10	5	Samuel			Normal		
1SA	10	6	Samuel			Normal		
1SA	10	7	Samuel			Normal		
1SA	10	8	Samuel			Normal		
1SA	10	11	people who had known Saul			Normal		
1SA	10	12	man of Gibeah			Normal		
1SA	10	12	saying about Saul			Quotation		
1SA	10	14	Saul			Normal		
1SA	10	14	Saul's uncle			Normal		
1SA	10	15	Saul's uncle			Normal		
1SA	10	16	Saul			Normal		
1SA	10	16	Samuel			Quotation		
1SA	10	18	Samuel			Normal		
1SA	10	19	Samuel			Normal		
1SA	10	22	God		God (Yahweh)	Normal		
1SA	10	22	Israelites			Normal		
1SA	10	24	Israelites	shouting		Normal		
1SA	10	24	Samuel			Normal		
1SA	10	27	troublemakers			Normal		
1SA	11	1	men of Jabesh			Normal		
1SA	11	2	Nahash the Ammonite			Normal		
1SA	11	3	elders of Jabesh			Normal		
1SA	11	4	messengers of Jabesh			Indirect		
1SA	11	5	Saul			Normal		
1SA	11	7	messengers of Saul			Normal		
1SA	11	9	Saul/Israel, men of			Normal	Saul	
1SA	11	9	messengers of Jabesh			Indirect		
1SA	11	10	men of Jabesh			Normal		
1SA	11	12	Israelites			Normal		
1SA	11	13	Saul			Normal		
1SA	11	14	Samuel			Normal		
1SA	12	1	Samuel			Normal		
1SA	12	2	Samuel			Normal		
1SA	12	3	Samuel			Normal		
1SA	12	4	Israel, all			Normal		
1SA	12	5	Israel, all			Normal		
1SA	12	5	Samuel			Normal		
1SA	12	6	Samuel			Normal		
1SA	12	7	Samuel			Normal		
1SA	12	8	Samuel			Normal		
1SA	12	9	Samuel			Normal		
1SA	12	10	Samuel			Normal		
1SA	12	11	Samuel			Normal		
1SA	12	12	Samuel			Normal		
1SA	12	13	Samuel			Normal		
1SA	12	14	Samuel			Normal		
1SA	12	15	Samuel			Normal		
1SA	12	16	Samuel			Normal		
1SA	12	17	Samuel			Normal		
1SA	12	19	Israel, all			Normal		
1SA	12	20	Samuel			Normal		
1SA	12	21	Samuel			Normal		
1SA	12	22	Samuel			Normal		
1SA	12	23	Samuel			Normal		
1SA	12	24	Samuel			Normal		
1SA	12	25	Samuel			Normal		
1SA	13	3	Saul			Normal		
1SA	13	4	Saul's announcement			Potential		
1SA	13	9	Saul			Normal		
1SA	13	11	Samuel			Normal		
1SA	13	11	Saul			Normal		
1SA	13	12	Saul			Normal		
1SA	13	13	Samuel			Normal		
1SA	13	14	Samuel			Normal		
1SA	13	19	Philistines			Normal		
1SA	14	1	Jonathan			Normal		
1SA	14	6	Jonathan			Normal		
1SA	14	7	Jonathan's armor bearer			Normal		
1SA	14	8	Jonathan			Normal		
1SA	14	9	Jonathan			Normal		
1SA	14	10	Jonathan			Normal		
1SA	14	11	Philistines			Normal		
1SA	14	12	Jonathan			Normal		
1SA	14	12	Philistines			Normal		
1SA	14	17	Saul			Normal		
1SA	14	18	Saul			Normal		
1SA	14	19	Saul			Normal		
1SA	14	24	Saul			Normal		
1SA	14	28	Israelite soldier in Saul's army			Normal		
1SA	14	29	Jonathan			Normal		
1SA	14	30	Jonathan			Normal		
1SA	14	33	messengers to Saul			Normal		
1SA	14	33	Saul			Normal		
1SA	14	34	Saul			Normal		
1SA	14	36	Israelites (soldiers)			Normal		
1SA	14	36	Ahijah the priest			Normal		
1SA	14	36	Saul			Normal		
1SA	14	37	Saul			Normal		
1SA	14	38	Saul			Normal		
1SA	14	39	Saul			Normal		
1SA	14	40	Israelites (soldiers)			Normal		
1SA	14	40	Saul			Normal		
1SA	14	41	Saul			Normal		
1SA	14	42	Saul			Normal		
1SA	14	43	Jonathan			Normal		
1SA	14	43	Saul			Normal		
1SA	14	44	Saul			Normal		
1SA	14	45	Israelites (soldiers)			Normal		
1SA	15	1	Samuel			Normal		
1SA	15	2	Samuel			Normal		
1SA	15	3	Samuel			Normal		
1SA	15	6	Saul			Normal		
1SA	15	11	God		God (Yahweh)	Normal		
1SA	15	12	person who told Samuel where Saul was			Normal		
1SA	15	13	Saul			Normal		
1SA	15	14	Samuel			Normal		
1SA	15	15	Saul			Normal		
1SA	15	16	Samuel			Normal		
1SA	15	16	Saul			Normal		
1SA	15	17	Samuel			Normal		
1SA	15	18	Samuel			Normal		
1SA	15	19	Samuel			Normal		
1SA	15	20	Saul			Normal		
1SA	15	21	Saul			Normal		
1SA	15	22	Samuel			Normal		
1SA	15	23	Samuel			Normal		
1SA	15	24	Saul			Normal		
1SA	15	25	Saul			Normal		
1SA	15	26	Samuel			Normal		
1SA	15	28	Samuel			Normal		
1SA	15	29	Samuel			Normal		
1SA	15	30	Saul			Normal		
1SA	15	32	Agag, king of the Amalekites			Normal		
1SA	15	32	Samuel			Normal		
1SA	15	33	Samuel			Normal		
1SA	16	1	God		God (Yahweh)	Normal		
1SA	16	2	God		God (Yahweh)	Normal		
1SA	16	2	Samuel			Normal		
1SA	16	3	God		God (Yahweh)	Normal		
1SA	16	4	Bethlehem, elders of	trembled		Normal		
1SA	16	5	Samuel			Normal		
1SA	16	6	Samuel	thought		Normal		
1SA	16	7	God		God (Yahweh)	Normal		
1SA	16	8	Samuel			Normal		
1SA	16	9	Samuel			Normal		
1SA	16	10	Samuel			Normal		
1SA	16	11	Jesse			Normal		
1SA	16	11	Samuel			Normal		
1SA	16	12	God		God (Yahweh)	Normal		
1SA	16	15	Saul's servants			Normal		
1SA	16	16	Saul's servants			Normal		
1SA	16	17	Saul			Normal		
1SA	16	18	Saul's servant (young)			Normal		
1SA	16	19	Saul's messengers to Jesse			Normal		
1SA	16	19	Saul		Saul (via messenger)	Quotation		
1SA	16	19	Needs Review			Normal		
1SA	16	22	Saul's messengers to Jesse			Normal		
1SA	16	22	Saul		Saul (via messenger)	Quotation		
1SA	16	22	Needs Review			Normal		
1SA	17	8	Goliath, Philistine champion			Normal		
1SA	17	9	Goliath, Philistine champion			Normal		
1SA	17	10	Goliath, Philistine champion			Normal		
1SA	17	17	Jesse			Normal		
1SA	17	18	Jesse			Normal		
1SA	17	19	Jesse			Potential		
1SA	17	25	Israelites (soldiers)			Normal		
1SA	17	26	David			Normal		
1SA	17	27	men (soldiers) standing near David			Normal		
1SA	17	28	Eliab, David's brother			Normal		
1SA	17	29	David			Normal		
1SA	17	32	David			Normal		
1SA	17	33	Saul			Normal		
1SA	17	34	David			Normal		
1SA	17	35	David			Normal		
1SA	17	36	David			Normal		
1SA	17	37	Saul			Normal		
1SA	17	37	David			Normal		
1SA	17	39	David			Normal		
1SA	17	43	Goliath, Philistine champion			Normal		
1SA	17	44	Goliath, Philistine champion			Normal		
1SA	17	45	David			Normal		
1SA	17	46	David			Normal		
1SA	17	47	David			Normal		
1SA	17	55	Abner, commander of Saul's army			Normal		
1SA	17	55	Saul			Normal		
1SA	17	56	Saul			Normal		
1SA	17	58	David			Normal		
1SA	17	58	Saul			Normal		
1SA	18	7	women, dancing	joyfully singing		Normal		
1SA	18	8	Saul	thought		Normal		
1SA	18	11	Saul			Normal		
1SA	18	17	Saul			Normal		
1SA	18	18	David			Normal		
1SA	18	21	Saul			Normal		
1SA	18	22	Saul			Normal		
1SA	18	23	David			Normal		
1SA	18	24	Saul's servants			Indirect		
1SA	18	25	Saul			Normal		
1SA	19	2	Jonathan			Normal		
1SA	19	3	Jonathan			Normal		
1SA	19	4	Jonathan			Normal		
1SA	19	5	Jonathan			Normal		
1SA	19	6	Saul			Normal		
1SA	19	11	Michal, David's wife			Normal		
1SA	19	14	Michal, David's wife			Normal		
1SA	19	15	Saul			Normal		
1SA	19	17	Michal, David's wife			Normal		
1SA	19	17	Saul			Normal		
1SA	19	19	message to Saul			Normal		
1SA	19	22	people at cistern			Normal		
1SA	19	22	Saul			Normal		
1SA	19	24	saying about Saul			Quotation		
1SA	19	24	narrator-1SA			Quotation		
1SA	20	1	David			Normal		
1SA	20	2	Jonathan			Normal		
1SA	20	3	David			Normal		
1SA	20	4	Jonathan			Normal		
1SA	20	5	David			Normal		
1SA	20	6	David			Normal		
1SA	20	7	David			Normal		
1SA	20	8	David			Normal		
1SA	20	9	Jonathan			Normal		
1SA	20	10	David			Normal		
1SA	20	11	Jonathan			Normal		
1SA	20	12	Jonathan			Normal		
1SA	20	13	Jonathan			Normal		
1SA	20	14	Jonathan			Normal		
1SA	20	15	Jonathan			Normal		
1SA	20	16	Jonathan			Normal		
1SA	20	18	Jonathan			Normal		
1SA	20	19	Jonathan			Normal		
1SA	20	20	Jonathan			Normal		
1SA	20	21	Jonathan			Normal		
1SA	20	22	Jonathan			Normal		
1SA	20	23	Jonathan			Normal		
1SA	20	26	Saul			Normal		
1SA	20	27	Saul			Normal		
1SA	20	28	Jonathan			Normal		
1SA	20	29	Jonathan			Normal		
1SA	20	30	Saul			Normal		
1SA	20	31	Saul			Normal		
1SA	20	32	Jonathan			Normal		
1SA	20	36	Jonathan			Normal		
1SA	20	37	Jonathan			Normal		
1SA	20	38	Jonathan			Normal		
1SA	20	40	Jonathan			Normal		
1SA	20	42	Jonathan			Normal		
1SA	21	1	Ahimelech the priest (son of Ahitub)			Normal		
1SA	21	2	David			Normal		
1SA	21	3	David			Normal		
1SA	21	4	Ahimelech the priest (son of Ahitub)			Normal		
1SA	21	5	David			Normal		
